gamePk,Date,Away_Team_Name,Away_Team_ID,Away_Team_Games_Played,Away_Pitcher_Name,Away_Pitcher_ID,Away_Pitcher_Starts,Away_Pitcher_ERA,Away_Pitcher_WHIP,Away_Team_AVG,Away_Team_OBP,Away_Team_SLG,Away_Team_OPS,Away_Team_Runs,Home_Team_Name,Home_Team_ID,Home_Team_Games_Played,Home_Pitcher_Name,Home_Pitcher_ID,Home_Pitcher_Starts,Home_Pitcher_ERA,Home_Pitcher_WHIP,Home_Team_AVG,Home_Team_OBP,Home_Team_SLG,Home_Team_OPS,Home_Team_Runs,Home_Team_Win
718377,4/29/2023,Cincinnati Reds,113,27,Hunter Greene,668881,1,2.89,1.43,0.245,0.328,0.362,0.69,3,Oakland Athletics,133,28,Kyle Muller,666205,1,6.28,1.92,0.227,0.309,0.371,0.68,2,False
718381,4/29/2023,Baltimore Orioles,110,26,Dean Kremer,665152,1,6.67,1.58,0.254,0.334,0.423,0.757,4,Detroit Tigers,116,25,Eduardo Rodriguez,593958,1,2.21,0.87,0.225,0.294,0.34,0.634,7,True
718373,4/29/2023,Tampa Bay Rays,139,28,Calvin Faucher,676534,1,6.43,1.57,0.279,0.349,0.522,0.871,12,Chicago White Sox,145,28,Lance Lynn,458681,1,7.16,1.59,0.227,0.288,0.367,0.655,3,False
718384,4/29/2023,San Francisco Giants,137,26,Sean Manaea,640455,1,7.85,1.64,0.244,0.324,0.433,0.757,11,San Diego Padres,135,28,Joe Musgrove,605397,1,10.8,1.68,0.224,0.312,0.395,0.707,16,True
718374,4/29/2023,New York Yankees,147,28,Jhony Brito,666745,1,5.56,1.41,0.226,0.299,0.382,0.681,0,Texas Rangers,140,27,Nathan Eovaldi,543135,1,3.93,1.15,0.257,0.335,0.432,0.767,2,True
718385,4/29/2023,Cleveland Guardians,114,27,Zach Plesac,668676,1,7.59,1.97,0.236,0.316,0.36,0.676,7,Boston Red Sox,111,28,Brayan Bello,678394,1,6.57,1.86,0.257,0.331,0.431,0.762,8,True
718372,4/29/2023,Philadelphia Phillies,143,28,Zack Wheeler,554430,1,3.86,1.22,0.276,0.33,0.448,0.778,6,Houston Astros,117,27,Cristian Javier,664299,1,3.48,1.13,0.244,0.318,0.375,0.693,1,False
718366,4/29/2023,Arizona Diamondbacks,109,28,Tommy Henry,674072,1,6.52,1.66,0.267,0.317,0.423,0.74,11,Colorado Rockies,115,28,Noah Davis,663562,1,6.17,1.8,0.243,0.303,0.368,0.671,4,False
718375,4/29/2023,Chicago Cubs,112,26,Caleb Kilian,668873,1,18.9,3.6,0.276,0.348,0.448,0.796,6,Miami Marlins,146,28,Edward Cabrera,665795,1,4.67,1.74,0.248,0.309,0.382,0.691,7,True
718371,8/12/2023,Atlanta Braves,144,115,Allan Winans,642216,1,1.59,1.06,0.275,0.344,0.503,0.847,21,New York Mets,121,116,Denyi Reyes,660593,1,7.5,1.92,0.236,0.317,0.398,0.715,3,False
718364,4/30/2023,Chicago Cubs,112,27,Justin Steele,657006,1,1.49,0.96,0.276,0.347,0.448,0.795,3,Miami Marlins,146,29,Bryan Hoeing,663773,1,6.23,1.62,0.249,0.31,0.382,0.692,4,True
718360,4/30/2023,Baltimore Orioles,110,28,Kyle Bradish,680694,1,6.14,1.84,0.256,0.335,0.426,0.761,5,Detroit Tigers,116,27,Spencer Turnbull,605513,1,6.84,1.67,0.222,0.29,0.338,0.628,3,False
718370,4/30/2023,Cleveland Guardians,114,28,Logan Allen,671106,1,2.45,1.09,0.232,0.311,0.353,0.664,1,Boston Red Sox,111,29,Chris Sale,519242,1,6.75,1.47,0.257,0.333,0.436,0.769,7,True
718356,4/30/2023,New York Yankees,147,29,Nestor Cortes,641482,1,4.91,1.18,0.226,0.299,0.378,0.677,2,Texas Rangers,140,28,Martin Perez,527048,1,2.41,1.4,0.259,0.339,0.444,0.783,15,True
718358,4/30/2023,Arizona Diamondbacks,109,29,Ryne Nelson,669194,1,6.39,1.52,0.265,0.316,0.422,0.738,4,Colorado Rockies,115,29,Austin Gomber,596295,1,7.57,1.68,0.25,0.309,0.38,0.689,12,True
718354,4/30/2023,Philadelphia Phillies,143,29,Bailey Falter,663559,1,5.01,1.33,0.272,0.327,0.444,0.771,3,Houston Astros,117,28,Jose Urquidy,664353,1,5.2,1.55,0.245,0.32,0.378,0.698,4,True
718359,4/30/2023,St. Louis Cardinals,138,29,Jake Woodford,663765,1,5.72,1.62,0.262,0.334,0.415,0.749,3,Los Angeles Dodgers,119,29,Noah Syndergaard,592789,1,6.32,1.4,0.224,0.32,0.433,0.753,6,True
718367,4/30/2023,Pittsburgh Pirates,134,29,Johan Oviedo,670912,1,4.78,1.47,0.264,0.343,0.449,0.792,2,Washington Nationals,120,27,Josiah Gray,680686,1,2.67,1.28,0.252,0.32,0.35,0.67,7,True
718357,4/30/2023,Cincinnati Reds,113,28,Nick Lodolo,666157,1,6.16,1.73,0.248,0.33,0.365,0.695,4,Oakland Athletics,133,29,Ken Waldichuk,686610,1,7.26,1.65,0.229,0.311,0.375,0.686,5,True
718365,4/30/2023,Los Angeles Angels,108,29,Jose Suarez,660761,1,7.89,1.98,0.252,0.331,0.419,0.75,3,Milwaukee Brewers,158,28,Colin Rea,607067,1,4.79,1.11,0.241,0.321,0.391,0.712,0,False
718362,4/30/2023,Kansas City Royals,118,29,Brady Singer,663903,1,8.49,1.52,0.22,0.279,0.345,0.624,4,Minnesota Twins,142,29,Sonny Gray,543243,1,0.77,1.06,0.237,0.31,0.413,0.723,8,True
718361,5/1/2023,Atlanta Braves,144,29,Charlie Morton,450203,1,3.38,1.44,0.253,0.333,0.449,0.782,3,New York Mets,121,29,Tylor Megill,656731,1,4.11,1.43,0.242,0.334,0.393,0.727,5,True
718368,4/30/2023,San Francisco Giants,137,27,Alex Cobb,502171,1,2.43,1.29,0.245,0.322,0.437,0.759,4,San Diego Padres,135,29,Yu Darvish,506433,1,3.6,1.2,0.227,0.313,0.399,0.712,6,True
718355,4/30/2023,Tampa Bay Rays,139,29,Drew Rasmussen,656876,1,3.66,1.28,0.281,0.351,0.528,0.879,9,Chicago White Sox,145,29,Mike Clevinger,605182,1,4.6,1.6,0.235,0.296,0.379,0.675,12,True
718363,4/30/2023,Seattle Mariners,136,28,Marco Gonzales,594835,1,4.74,1.46,0.219,0.296,0.375,0.671,10,Toronto Blue Jays,141,28,Chris Bassitt,605135,1,5.18,1.24,0.258,0.333,0.408,0.741,8,False
718361,5/1/2023,Atlanta Braves,144,29,Charlie Morton,450203,1,3.38,1.44,0.253,0.333,0.449,0.782,3,New York Mets,121,29,Tylor Megill,656731,1,4.11,1.43,0.242,0.334,0.393,0.727,5,True
718353,5/1/2023,Toronto Blue Jays,141,29,Jose Berrios,621244,1,5.29,1.29,0.258,0.334,0.408,0.742,5,Boston Red Sox,111,30,Corey Kluber,446372,1,6.44,1.4,0.261,0.336,0.444,0.78,6,True
718351,5/1/2023,Cleveland Guardians,114,29,Cal Quantrill,615698,1,4.73,1.48,0.23,0.308,0.346,0.654,3,New York Yankees,147,30,Domingo German,593334,1,4.46,0.9,0.225,0.297,0.375,0.672,2,False
718349,5/1/2023,Chicago Cubs,112,28,Drew Smyly,592767,1,2.83,0.91,0.276,0.346,0.451,0.797,5,Washington Nationals,120,28,MacKenzie Gore,669022,1,3.77,1.42,0.25,0.316,0.349,0.665,1,False
718350,5/1/2023,San Francisco Giants,137,28,Ross Stripling,548389,1,6.1,1.45,0.242,0.319,0.434,0.753,3,Houston Astros,117,29,Luis Garcia,677651,1,4.0,1.3,0.247,0.321,0.376,0.697,7,True
718352,5/1/2023,Atlanta Braves,144,28,Spencer Strider,675911,1,2.57,0.94,0.255,0.334,0.454,0.788,9,New York Mets,121,28,Denyi Reyes,660593,1,6.14,1.5,0.241,0.334,0.391,0.725,8,False
718345,5/1/2023,Cincinnati Reds,113,29,Luke Weaver,596133,1,7.88,1.69,0.247,0.326,0.365,0.691,3,San Diego Padres,135,30,Blake Snell,605483,1,5.28,1.76,0.235,0.32,0.407,0.727,8,True
718343,5/1/2023,Philadelphia Phillies,143,30,Taijuan Walker,592836,1,6.91,1.6,0.271,0.327,0.442,0.769,4,Los Angeles Dodgers,119,30,Tony Gonsolin,664062,1,3.38,1.5,0.23,0.327,0.446,0.773,13,True
718347,5/2/2023,Pittsburgh Pirates,134,30,Roansy Contreras,672710,1,4.09,1.42,0.261,0.342,0.444,0.786,1,Tampa Bay Rays,139,30,Javy Guerra,642770,1,8.0,2.33,0.28,0.352,0.524,0.876,4,True
718337,5/2/2023,San Francisco Giants,137,29,Anthony DeSclafani,543101,1,2.13,0.82,0.242,0.323,0.429,0.752,2,Houston Astros,117,30,Hunter Brown,686613,1,2.6,1.18,0.243,0.315,0.37,0.685,0,False
718339,5/2/2023,Cleveland Guardians,114,30,Tanner Bibee,676440,1,2.45,0.91,0.228,0.308,0.342,0.65,2,New York Yankees,147,31,Gerrit Cole,543037,1,1.35,0.9,0.227,0.297,0.379,0.676,4,True
718338,5/2/2023,Los Angeles Angels,108,30,Patrick Sandoval,663776,1,2.93,1.27,0.251,0.329,0.415,0.744,5,St. Louis Cardinals,138,30,Steven Matz,571927,1,6.39,1.71,0.258,0.33,0.408,0.738,1,False
718346,5/2/2023,Atlanta Braves,144,30,Bryce Elder,693821,1,1.75,1.06,0.254,0.338,0.45,0.788,6,Miami Marlins,146,30,Sandy Alcantara,645261,1,5.09,1.25,0.246,0.306,0.375,0.681,0,False
718341,5/2/2023,Toronto Blue Jays,141,30,Yusei Kikuchi,579328,1,4.02,1.24,0.257,0.333,0.406,0.739,6,Boston Red Sox,111,31,Tanner Houck,656557,1,5.34,1.38,0.266,0.338,0.458,0.796,7,True
718348,5/3/2023,New York Mets,121,30,Joey Lucchesi,664192,1,3.86,1.1,0.244,0.333,0.4,0.733,5,Detroit Tigers,116,28,Joey Wentz,666214,1,6.67,1.41,0.222,0.289,0.341,0.63,6,True
718334,5/2/2023,Milwaukee Brewers,158,29,Freddy Peralta,642547,1,3.63,1.27,0.241,0.319,0.39,0.709,2,Colorado Rockies,115,30,Ryan Feltner,663372,1,4.45,1.45,0.251,0.311,0.386,0.697,3,True
718344,5/2/2023,Chicago Cubs,112,29,Hayden Wesneski,669713,1,4.45,1.38,0.274,0.345,0.448,0.793,1,Washington Nationals,120,29,Trevor Williams,592866,1,3.41,1.23,0.251,0.315,0.349,0.664,4,True
718336,5/2/2023,Baltimore Orioles,110,29,Tyler Wells,669330,1,3.34,0.77,0.261,0.341,0.433,0.774,11,Kansas City Royals,118,30,Ryan Yarbrough,642232,1,7.4,1.5,0.22,0.279,0.353,0.632,7,False
718332,5/2/2023,Seattle Mariners,136,29,Bryce Miller,682243,1,1.5,0.33,0.215,0.294,0.372,0.666,2,Oakland Athletics,133,30,Mason Miller,695243,1,3.52,0.98,0.225,0.307,0.368,0.675,1,False
718340,5/2/2023,Minnesota Twins,142,30,Joe Ryan,657746,1,2.37,0.76,0.232,0.307,0.407,0.714,2,Chicago White Sox,145,30,Michael Kopech,656629,1,5.97,1.58,0.233,0.295,0.375,0.67,3,True
718331,5/2/2023,Philadelphia Phillies,143,31,Matt Strahm,621381,1,3.38,0.98,0.266,0.322,0.435,0.757,1,Los Angeles Dodgers,119,31,Julio Urias,628711,1,3.86,1.11,0.238,0.333,0.454,0.787,13,True
718342,5/2/2023,Arizona Diamondbacks,109,30,Zac Gallen,668678,1,2.53,0.84,0.265,0.317,0.423,0.74,4,Texas Rangers,140,29,Jon Gray,592351,1,4.4,1.4,0.261,0.339,0.445,0.784,6,True
718335,5/2/2023,Cincinnati Reds,113,30,Graham Ashcraft,668933,1,2.0,1.17,0.244,0.324,0.357,0.681,2,San Diego Padres,135,31,Michael Wacha,608379,1,5.46,1.4,0.233,0.317,0.401,0.718,1,False
718348,5/3/2023,New York Mets,121,30,Joey Lucchesi,664192,1,3.86,1.1,0.244,0.333,0.4,0.733,5,Detroit Tigers,116,28,Joey Wentz,666214,1,6.67,1.41,0.222,0.289,0.341,0.63,6,True
718326,5/3/2023,San Francisco Giants,137,30,Logan Webb,657277,1,3.8,1.11,0.241,0.322,0.427,0.749,4,Houston Astros,117,31,Framber Valdez,664285,1,2.6,1.16,0.24,0.313,0.367,0.68,2,False
718324,5/3/2023,Cleveland Guardians,114,31,Shane Bieber,669456,1,2.96,1.07,0.229,0.308,0.339,0.647,3,New York Yankees,147,32,Clarke Schmidt,657376,1,5.83,1.7,0.228,0.297,0.381,0.678,4,True
718328,5/3/2023,Pittsburgh Pirates,134,31,Mitch Keller,656605,1,3.32,1.2,0.259,0.339,0.442,0.781,1,Tampa Bay Rays,139,31,Shane McClanahan,663556,1,2.03,1.1,0.28,0.351,0.524,0.875,8,True
718321,5/3/2023,Atlanta Braves,144,31,Kyle Wright,657140,1,5.79,1.77,0.26,0.343,0.468,0.811,14,Miami Marlins,146,31,Braxton Garrett,666129,1,5.81,1.67,0.249,0.308,0.379,0.687,6,False
718333,5/3/2023,Chicago Cubs,112,30,Marcus Stroman,573186,1,2.18,1.09,0.272,0.345,0.442,0.787,1,Washington Nationals,120,30,Jake Irvin,663623,1,2.08,1.38,0.252,0.316,0.349,0.665,2,True
718314,5/3/2023,Baltimore Orioles,110,30,Kyle Gibson,502043,1,4.61,1.34,0.259,0.337,0.427,0.764,0,Kansas City Royals,118,31,Zack Greinke,425844,1,5.25,1.33,0.225,0.282,0.363,0.645,6,True
718327,5/3/2023,Philadelphia Phillies,143,32,Aaron Nola,605400,1,4.64,1.13,0.266,0.323,0.433,0.756,6,Los Angeles Dodgers,119,32,Gavin Stone,694813,1,9.0,2.5,0.24,0.334,0.46,0.794,10,True
718315,5/3/2023,Milwaukee Brewers,158,30,Eric Lauer,641778,1,4.4,1.53,0.239,0.318,0.385,0.703,1,Colorado Rockies,115,31,Kyle Freeland,607536,1,3.76,1.1,0.253,0.314,0.392,0.706,7,True
718319,5/3/2023,Seattle Mariners,136,30,Logan Gilbert,669302,1,4.01,1.07,0.218,0.297,0.376,0.673,7,Oakland Athletics,133,31,JP Sears,676664,1,5.06,1.19,0.224,0.305,0.365,0.67,2,False
718325,5/3/2023,Arizona Diamondbacks,109,31,Brandon Pfaadt,694297,1,13.5,2.14,0.265,0.319,0.43,0.749,12,Texas Rangers,140,30,Andrew Heaney,571760,1,5.52,1.3,0.263,0.34,0.454,0.794,7,False
718329,5/3/2023,New York Mets,121,31,Max Scherzer,453286,1,5.56,1.41,0.241,0.33,0.395,0.725,1,Detroit Tigers,116,29,Michael Lorenzen,547179,1,5.14,1.38,0.226,0.292,0.35,0.642,8,True
718323,5/3/2023,Toronto Blue Jays,141,31,Alek Manoah,666201,1,4.71,1.65,0.255,0.331,0.408,0.739,3,Boston Red Sox,111,32,Nick Pivetta,601713,1,4.99,1.34,0.27,0.342,0.458,0.8,8,True
718330,5/3/2023,Cincinnati Reds,113,31,Luis Cessa,570666,1,9.36,2.2,0.244,0.322,0.357,0.679,1,San Diego Padres,135,32,Seth Lugo,607625,1,3.21,1.34,0.235,0.32,0.403,0.723,7,True
718320,5/3/2023,Los Angeles Angels,108,31,Shohei Ohtani,660271,1,2.54,0.87,0.254,0.331,0.422,0.753,6,St. Louis Cardinals,138,31,Miles Mikolas,571945,1,5.79,1.66,0.256,0.328,0.409,0.737,4,False
718322,5/3/2023,Minnesota Twins,142,31,Louie Varland,686973,1,5.91,1.5,0.232,0.309,0.407,0.716,4,Chicago White Sox,145,31,Dylan Cease,656302,1,4.58,1.44,0.237,0.299,0.377,0.676,6,True
718317,5/4/2023,Chicago Cubs,112,31,Jameson Taillon,592791,1,5.29,1.29,0.27,0.341,0.436,0.777,3,Washington Nationals,120,31,Patrick Corbin,571578,1,5.17,1.43,0.251,0.314,0.351,0.665,4,True
718318,5/4/2023,New York Mets,121,32,Justin Verlander,434378,1,3.6,1.2,0.238,0.325,0.387,0.712,0,Detroit Tigers,116,30,Eduardo Rodriguez,593958,1,1.81,0.78,0.225,0.291,0.352,0.643,2,True
718309,5/4/2023,Pittsburgh Pirates,134,32,Vince Velasquez,592826,1,3.06,1.16,0.255,0.335,0.434,0.769,2,Tampa Bay Rays,139,32,Zach Eflin,621107,1,2.25,0.96,0.278,0.35,0.526,0.876,3,True
718311,5/4/2023,Los Angeles Angels,108,32,Griffin Canning,656288,1,5.31,1.33,0.26,0.335,0.426,0.761,11,St. Louis Cardinals,138,32,Jack Flaherty,656427,1,6.29,1.63,0.257,0.328,0.41,0.738,7,False
718313,5/4/2023,Milwaukee Brewers,158,31,Wade Miley,489119,1,2.31,1.06,0.242,0.319,0.394,0.713,6,Colorado Rockies,115,32,Connor Seabold,657756,1,5.3,1.5,0.256,0.316,0.393,0.709,9,True
718316,5/4/2023,Toronto Blue Jays,141,32,Kevin Gausman,592332,1,3.86,1.19,0.255,0.33,0.407,0.737,5,Boston Red Sox,111,33,Brayan Bello,678394,1,5.71,1.73,0.274,0.345,0.463,0.808,11,True
718304,5/4/2023,Seattle Mariners,136,31,George Kirby,669923,1,3.11,0.98,0.218,0.299,0.376,0.675,5,Oakland Athletics,133,32,Drew Rucinski,607968,1,7.71,2.25,0.225,0.303,0.366,0.669,3,False
718312,5/4/2023,Baltimore Orioles,110,31,Grayson Rodriguez,680570,1,5.46,1.54,0.259,0.341,0.43,0.771,13,Kansas City Royals,118,32,Jordan Lyles,543475,1,6.69,1.39,0.231,0.289,0.379,0.668,10,False
718308,5/4/2023,Atlanta Braves,144,32,Dylan Dodd,689266,1,6.46,1.83,0.263,0.344,0.471,0.815,6,Miami Marlins,146,32,Jesus Luzardo,666200,1,3.66,1.4,0.25,0.309,0.379,0.688,3,False
718310,5/4/2023,Minnesota Twins,142,32,Pablo Lopez,641154,1,3.77,1.09,0.228,0.307,0.402,0.709,7,Chicago White Sox,145,32,Lucas Giolito,608337,1,3.67,1.1,0.235,0.3,0.374,0.674,3,False
718303,5/5/2023,Miami Marlins,146,33,Edward Cabrera,665795,1,4.78,1.66,0.25,0.308,0.376,0.684,1,Chicago Cubs,112,32,Justin Steele,657006,1,1.45,0.95,0.269,0.34,0.435,0.775,4,True
718302,5/5/2023,Colorado Rockies,115,33,Antonio Senzatela,622608,1,1.8,0.8,0.253,0.316,0.387,0.703,0,New York Mets,121,33,Kodai Senga,673540,1,3.38,1.47,0.236,0.323,0.387,0.71,1,True
718305,5/5/2023,Chicago White Sox,145,33,Lance Lynn,458681,1,6.86,1.53,0.234,0.298,0.375,0.673,5,Cincinnati Reds,113,32,Hunter Greene,668881,1,3.74,1.43,0.244,0.321,0.357,0.678,4,False
718296,5/5/2023,Washington Nationals,120,32,Josiah Gray,680686,1,3.03,1.34,0.247,0.31,0.348,0.658,1,Arizona Diamondbacks,109,32,Merrill Kelly,518876,1,2.75,1.19,0.264,0.319,0.428,0.747,3,True
718300,5/5/2023,New York Yankees,147,33,Jhony Brito,666745,1,6.08,1.46,0.228,0.297,0.381,0.678,4,Tampa Bay Rays,139,33,Yonny Chirinos,630023,1,1.86,0.78,0.277,0.349,0.528,0.877,5,True
718299,5/5/2023,Oakland Athletics,133,33,Kyle Muller,666205,1,6.62,1.94,0.232,0.311,0.378,0.689,12,Kansas City Royals,118,33,Brad Keller,641745,1,4.67,1.82,0.233,0.293,0.382,0.675,8,False
718307,5/5/2023,Toronto Blue Jays,141,33,Chris Bassitt,605135,1,4.28,1.23,0.255,0.33,0.409,0.739,4,Pittsburgh Pirates,134,33,Rich Hill,448179,1,4.54,1.46,0.252,0.333,0.428,0.761,0,False
718297,5/5/2023,Houston Astros,117,32,Cristian Javier,664299,1,3.54,1.06,0.24,0.312,0.37,0.682,6,Seattle Mariners,136,32,Luis Castillo,622491,1,2.38,0.91,0.218,0.298,0.373,0.671,4,False
718306,5/5/2023,Minnesota Twins,142,33,Bailey Ober,641927,1,0.98,0.87,0.225,0.303,0.396,0.699,2,Cleveland Guardians,114,32,Peyton Battenfield,685410,1,4.07,1.19,0.225,0.304,0.334,0.638,0,False
718292,5/5/2023,Detroit Tigers,116,31,Matthew Boyd,571510,1,4.7,1.3,0.226,0.293,0.355,0.648,5,St. Louis Cardinals,138,33,Jordan Montgomery,656756,1,3.29,1.22,0.258,0.328,0.411,0.739,4,False
718301,5/5/2023,Boston Red Sox,111,34,Chris Sale,519242,1,6.37,1.44,0.273,0.343,0.457,0.8,5,Philadelphia Phillies,143,33,Zack Wheeler,554430,1,4.26,1.24,0.265,0.322,0.429,0.751,3,False
718293,5/5/2023,Milwaukee Brewers,158,32,Corbin Burnes,669203,1,3.86,1.13,0.242,0.318,0.39,0.708,4,San Francisco Giants,137,31,Sean Manaea,640455,1,7.33,1.63,0.24,0.322,0.426,0.748,6,True
718298,5/5/2023,Baltimore Orioles,110,32,Dean Kremer,665152,1,5.8,1.54,0.261,0.342,0.435,0.777,9,Atlanta Braves,144,33,Max Fried,608331,1,2.08,1.08,0.264,0.344,0.47,0.814,4,False
718294,5/5/2023,Texas Rangers,140,31,Dane Dunning,641540,1,1.42,0.79,0.26,0.339,0.447,0.786,4,Los Angeles Angels,108,33,Tyler Anderson,542881,1,5.4,1.64,0.259,0.334,0.421,0.755,5,True
718295,5/5/2023,Los Angeles Dodgers,119,33,Clayton Kershaw,477132,1,2.53,0.98,0.237,0.331,0.454,0.785,2,San Diego Padres,135,33,Yu Darvish,506433,1,3.19,1.12,0.236,0.325,0.404,0.729,5,True
718281,5/6/2023,Chicago White Sox,145,34,Mike Clevinger,605182,1,4.84,1.53,0.234,0.3,0.379,0.679,3,Cincinnati Reds,113,33,Nick Lodolo,666157,1,6.29,1.75,0.244,0.321,0.36,0.681,5,True
718287,5/6/2023,Milwaukee Brewers,158,33,Colin Rea,607067,1,4.73,1.05,0.24,0.317,0.384,0.701,1,San Francisco Giants,137,32,Alex Cobb,502171,1,2.01,1.24,0.238,0.319,0.426,0.745,4,True
718290,5/6/2023,Colorado Rockies,115,34,Austin Gomber,596295,1,6.75,1.59,0.254,0.318,0.387,0.705,5,New York Mets,121,34,Tylor Megill,656731,1,4.33,1.5,0.236,0.322,0.383,0.705,2,False
718284,5/6/2023,Boston Red Sox,111,35,Corey Kluber,446372,1,6.29,1.4,0.273,0.345,0.455,0.8,7,Philadelphia Phillies,143,34,Bailey Falter,663559,1,5.75,1.39,0.265,0.321,0.431,0.752,4,False
718282,5/6/2023,Washington Nationals,120,33,MacKenzie Gore,669022,1,3.65,1.43,0.249,0.311,0.354,0.665,7,Arizona Diamondbacks,109,33,Tommy Henry,674072,1,5.17,1.53,0.27,0.324,0.435,0.759,8,True
718288,5/6/2023,Detroit Tigers,116,32,Spencer Turnbull,605513,1,7.26,1.68,0.229,0.294,0.357,0.651,6,St. Louis Cardinals,138,34,Adam Wainwright,425794,1,7.2,1.6,0.258,0.328,0.41,0.738,5,False
718280,5/6/2023,Oakland Athletics,133,34,Ken Waldichuk,686610,1,7.25,1.75,0.232,0.313,0.382,0.695,5,Kansas City Royals,118,34,Brady Singer,663903,1,8.82,1.6,0.233,0.297,0.384,0.681,4,False
718283,5/6/2023,Baltimore Orioles,110,33,Kyle Bradish,680694,1,5.95,1.73,0.26,0.339,0.432,0.771,4,Atlanta Braves,144,34,Spencer Strider,675911,1,2.7,0.93,0.265,0.345,0.472,0.817,5,True
718274,5/6/2023,Houston Astros,117,33,J.P. France,641585,1,0.0,0.8,0.241,0.313,0.371,0.684,5,Seattle Mariners,136,33,Marco Gonzales,594835,1,4.7,1.47,0.222,0.302,0.374,0.676,7,True
718275,5/6/2023,Texas Rangers,140,32,Nathan Eovaldi,543135,1,3.22,1.1,0.264,0.342,0.445,0.787,10,Los Angeles Angels,108,34,Reid Detmers,672282,1,5.1,1.5,0.257,0.331,0.418,0.749,1,False
718289,5/6/2023,Miami Marlins,146,34,Matt Barnes,598264,1,3.6,1.47,0.249,0.307,0.374,0.681,2,Chicago Cubs,112,33,Drew Smyly,592767,1,3.05,0.99,0.27,0.341,0.432,0.773,4,True
718279,5/6/2023,Los Angeles Dodgers,119,34,Dustin May,669160,1,2.68,0.94,0.234,0.328,0.448,0.776,2,San Diego Padres,135,34,Blake Snell,605483,1,4.89,1.57,0.233,0.323,0.399,0.722,1,False
718291,5/6/2023,New York Yankees,147,34,Domingo German,593334,1,4.35,0.94,0.228,0.298,0.378,0.676,3,Tampa Bay Rays,139,34,Drew Rasmussen,656876,1,3.11,1.19,0.277,0.349,0.523,0.872,2,False
718286,5/6/2023,Toronto Blue Jays,141,34,Jose Berrios,621244,1,4.91,1.24,0.259,0.335,0.412,0.747,8,Pittsburgh Pirates,134,34,Johan Oviedo,670912,1,5.59,1.62,0.25,0.329,0.424,0.753,2,False
718285,5/6/2023,Minnesota Twins,142,34,Sonny Gray,543243,1,1.35,1.1,0.225,0.302,0.397,0.699,3,Cleveland Guardians,114,33,Logan Allen,671106,1,2.7,1.26,0.224,0.303,0.332,0.635,4,True
718262,5/7/2023,Chicago White Sox,145,35,Michael Kopech,656629,1,5.97,1.57,0.241,0.305,0.39,0.695,17,Cincinnati Reds,113,34,Graham Ashcraft,668933,1,3.82,1.33,0.245,0.321,0.37,0.691,4,False
718273,5/7/2023,Minnesota Twins,142,35,Joe Ryan,657746,1,2.45,0.84,0.22,0.3,0.389,0.689,0,Cleveland Guardians,114,34,Cal Quantrill,615698,1,3.89,1.32,0.225,0.302,0.331,0.633,2,True
718270,5/7/2023,Boston Red Sox,111,36,Tanner Houck,656557,1,5.26,1.33,0.271,0.341,0.452,0.793,1,Philadelphia Phillies,143,35,Taijuan Walker,592836,1,5.97,1.41,0.266,0.322,0.43,0.752,6,True
718271,5/7/2023,New York Yankees,147,35,Gerrit Cole,543037,1,2.09,1.01,0.23,0.3,0.384,0.684,7,Tampa Bay Rays,139,35,Javy Guerra,642770,1,6.55,2.18,0.276,0.348,0.521,0.869,8,True
718278,5/7/2023,Toronto Blue Jays,141,35,Yusei Kikuchi,579328,1,3.35,1.19,0.262,0.337,0.42,0.757,10,Pittsburgh Pirates,134,35,Roansy Contreras,672710,1,4.74,1.55,0.249,0.328,0.42,0.748,1,False
718268,5/7/2023,Oakland Athletics,133,35,Mason Miller,695243,1,3.38,0.98,0.23,0.31,0.375,0.685,1,Kansas City Royals,118,35,Ryan Yarbrough,642232,1,6.15,1.29,0.234,0.297,0.384,0.681,5,True
718277,5/7/2023,Baltimore Orioles,110,34,Tyler Wells,669330,1,3.15,0.78,0.255,0.336,0.423,0.759,2,Atlanta Braves,144,35,Bryce Elder,693821,1,1.74,1.11,0.26,0.34,0.464,0.804,3,True
718276,5/7/2023,Colorado Rockies,115,35,Ryan Feltner,663372,1,5.08,1.6,0.257,0.322,0.397,0.719,13,New York Mets,121,35,Joey Lucchesi,664192,1,4.43,1.23,0.236,0.324,0.383,0.707,6,False
718266,5/7/2023,Los Angeles Dodgers,119,35,Julio Urias,628711,1,3.77,1.17,0.231,0.327,0.445,0.772,5,San Diego Padres,135,35,Joe Musgrove,605397,1,6.75,1.43,0.233,0.321,0.396,0.717,2,False
718272,5/7/2023,Detroit Tigers,116,33,Alex Faedo,656412,1,3.86,0.64,0.229,0.293,0.359,0.652,6,St. Louis Cardinals,138,35,Steven Matz,571927,1,5.7,1.6,0.258,0.328,0.418,0.746,12,True
718265,5/7/2023,Houston Astros,117,34,Brandon Bielak,656232,1,4.15,1.96,0.239,0.31,0.367,0.677,1,Seattle Mariners,136,34,Bryce Miller,682243,1,0.75,0.42,0.226,0.306,0.379,0.685,3,True
718263,5/7/2023,Washington Nationals,120,34,Trevor Williams,592866,1,4.25,1.33,0.255,0.316,0.36,0.676,9,Arizona Diamondbacks,109,34,Ryne Nelson,669194,1,6.0,1.53,0.269,0.328,0.441,0.769,8,False
